,name,quantity,currency,has_presale,presale_price,presale_date,starting_price,release_date,discord,twitter,website
20,LORE OG,250.0,ETH,True,,2022-05-09 10:00:00,,2022-05-09 10:00:00,playlore,PLAYLOREMC,https://playlore.io
21,Loose Moose Crew Founder's Pass,500.0,SOL,False,,,,,CvzeC9fZDS,LooseMooseCrew,https://loosemoosecrew.com/
22,Bitt Butts,6666.0,,False,,,,,meta-xstudios,BitButts,https://bitbutts.com/
23,Shooting Stars Hyundai NFT,10000.0,ETH,True,,2022-05-09 00:00:00,,2022-05-09 00:00:00,n9mqgse4VZ,Hyundai_NFT,https://hyundai-nft.com/
24,Shroomers,3333.0,,False,,,,,c2ag3gwZRS,shroomersnft,https://www.shroomers.io/
25,TRex Sapiens Order,5959.0,ETH,False,,,,,7JzgwYDJht,TrexSapiensOrd,https://www.trexsapiens-order.com/
26,Yellow Fames,500.0,ETH,True,0.15,2022-05-09 00:00:00,0.15,2022-05-09 00:00:00,yellowfames,yellowfames,https://yellowfames.com/
27,Voxel Doge,1050.0,ETH,False,,,,,2z5PpXsS2K,CRYPT056,https://voxeldoge.xyz/
28,Shukuna,2222.0,SOL,False,,,,,shukunanft,Shukuna__nft,https://shukunanft.com/
29,OctoRaiders,8888.0,ETH,True,0.07,2022-05-10 13:00:00,0.07,2022-05-10 13:00:00,McphYRHMTA,OctoRaidersNFT,https://octoraiders.com/
30,Angry Polar Bear Club,10000.0,ETH,True,0.039,2022-05-10 13:20:00,0.039,2022-05-10 13:20:00,ywvZjzCCVt,APB_Club,https://www.angrypolarbearclub.com
31,Crypto Gnomes,5000.0,SOL,False,,,,,z0dh3gy99i,crypto_gnomes,https://cryptognomesnft.io/
32,Fury Bandits,5555.0,ETH,False,,,,,m9tDVzAXDS,FuryBandits,https://www.furybandits.com/
33,TimeShuffle Game,10000.0,ETH,False,,,,,,,
34,Rainbow Apes,300.0,SOL,False,,,,,nWwFTNRtjP,ApesRainbow,https://rainbowapes.net/
35,Sad Kitten NFT,999.0,SOL,False,,,,,7X9D4STbVe,SadKittens_,https://sadkittens.space/
36,Grizzly Force,10050.0,ETH,False,,,,,Cj42Smu9Q5,GrizzlyForceNFT?t=Wbk09X1B-3tw-MXRVtKWzw&s=08,https://grizzlyforce.io/
37,Imaginary Balls,5555.0,ETH,False,,,,,imaginaryballs,imaginaryballs,https://imaginaryballs.com/
38,Noahs Ark,3456.0,SOL,True,0.7,,0.7,,6nkDMCEWWV,NftNoahsArk,https://NoahsArkNFT.us
39,The Pluto People,5555.0,WETH,False,,,,,qzZ3SpDVUU,PlutoPeopleNFT,https://plutopeople.art/
40,HAPE TEENS,1999.0,ETH,True,0.03,2022-05-12 05:00:00,0.03,2022-05-12 05:00:00,82TKe2swvZ,HapeTeens,https://hapeteens.com/
41,Martian Monkeys,4444.0,,False,,,,,4fvpfeqah4 ,martian_monkeys ,https://martianmonkeys.com
42,Atama NFTs,2888.0,SOL,False,,,,,adeEYRAbmy,NorowaretaUchu,https://atamanft.com
43,The Uncanny Country Club,5000.0,ETH,True,,2022-05-12 10:09:00,,2022-05-12 10:09:00,hw74eVH7da,TheUncannyClub,https://theuncanny.io
44,Mutant Hua,2000.0,ETH,False,,,,,chihuahuarevenge,ChihuahuaNFT,https://www.chihuahuagang.org/
45,Sentoki NFTs,2888.0,SOL,False,,,,,adeEYRAbmy,NorowaretaUchu,https://sentokinft.com
46,The Satoshi Girls,5000.0,ETH,True,0.04,2022-05-12 14:00:00,0.04,2022-05-12 14:00:00,95rV9UEtX2,SatoshisGirls,https://www.thesatoshigirls.com/
47,Sklle Remix Club,3333.0,MATIC,True,60.0,2022-05-12 16:00:00,60.0,2022-05-12 16:00:00,jDAqpjxs79,cryptosklletons,https://sklleremixclub.io/
48,MetaGreta,6000.0,ETH,True,0.003,2022-05-12 00:00:00,0.003,2022-05-12 00:00:00,fbsXxBaKCm,metagretanft,https://metagretanft.io/
49,Roving Dogs NFT,7777.0,ETH,True,0.055,,0.055,,HPRy95aJ2r,RovingDogsNFT,https://rovingdogs.com
50,Simp Killer Waifu NFTs,6969.0,ETH,True,,2022-05-12 00:00:00,,2022-05-12 00:00:00,ywW8xDHMvU,killerwaifunfts,https://Simpkillerwaifu.com
51,The Lost Cats,4999.0,ETH,False,,,,,7S34fQsMpT,TheLostCatsNft,https://thelostcats.xyz/
52,Wasted Whales: Hangover,6900.0,ETH,False,,,,,wastedwhales,WastedWhales,https://wastedwhales.org/
53,Girls in Pink,10000.0,ETH,False,,,,,girlsinpink,girlsinpinknft,https://girlsinpink.art/
54,Anonymous Crypto Dealer,4488.0,SOL,False,,,,,ACDealerNFT,ACDealerNFT,https://anonymouscryptodealer.io/
55,Sea Turtle Social Club,8999.0,ETH,False,,,,,MwM8P8MrSR,SeaTurtleSocial,https://www.seaturtlesocialclub.com
56,Adanauts,7777.0,,True,,2022-05-13 00:00:00,,2022-05-13 00:00:00,7HRyXby2XA,ada_nauts,https://www.adanauts.space/
57,Bet Placer's Club,10000.0,ETH,False,,,,,betplacersclub,betplacersclub,https://betplacersclub.com/
58,Cryptai Girls,10000.0,ETH,True,0.05,2022-05-13 00:00:00,0.05,2022-05-13 00:00:00,zgwEF99Xnw,CryptornNFT,https://cryptorn.org/
59,Lost Dino Ark,3000.0,SOL,True,1.0,,1.0,,akuevQHj4x,LostDinoArk,https://lostdinoark.xyz
60,Mutant Hamsters,3333.0,ETH,False,,,,,mutanthamsters,MutantHamsters,https://mutanthamsters.io
61,No Hesi Car Club,1111.0,ETH,True,0.1,,0.1,,nohesi,nohesicarclub,https://nohesicarclub.com/
62,Droppies,3333.0,ETH,False,,,,,N3gPPZgshw,DroppiesWorld,https://droppies.io/
63,BadBoars,10000.0,ETH,False,,,,,hJdaWqgUX8,bbboars,https://bad-boars.com/
64,INNERME'S,10000.0,,False,,,,,A,innermesNFT,https://innermes.com
65,Blitzed Bucks Hunting Club,8500.0,ETH,False,,,,,3A7dj5wtDq,BlitzedBucksNFT,https://www.blitzedbuckshuntingclub.com/
66,Mad Veggies,1515.0,AVAX,False,,,,,sg8VWbmZaK,MadVeggies,https://www.madveggies.com/
67,Apes Generation-X,8888.0,ETH,False,,,,,KV6qcHmahZ,ApesGenX,https://www.apesgeneration-x.io/
68,Ric Rac Equestrian Club,6969.0,ETH,False,,,,,KbSfMYuMZ2,ricracclub,https://www.ricracclub.com
69,Creative Friendz,8888.0,ETH,True,,2022-05-14 00:00:00,,2022-05-14 00:00:00,creativefriendz,CreativeFriendz,https://www.creativefriendz.com/
70,Forest Industry,555.0,SOL,False,,,,,ZUCyVxygBc,Darkland_creat,https://darklandcards.netlify.app
71,Furry Friends NFTs,9999.0,ETH,True,0.07,,0.07,,PQ5fdTn7hH,FurryFriends_io,https://furryfriends.io
72,Japanese Born Ape Society,10000.0,ETH,False,,,,,jbas,Japanese_BAPES,https://www.japanesebornapesociety.com/
73,DoomBoo,5555.0,ETH,False,,,,,xdrrbtnBAB,doombooNFT,https://doomboo.io
74,MagicCraft,9999.0,,False,,,,,magiccraftgame,MagicCraftGame,https://magiccraft.io/
75,DAO Avatar Moon Metaverse Collection,5000.0,ETH,True,0.08,2022-05-15 10:00:00,0.08,2022-05-15 10:00:00,bU6wTaAhB8,metaversemoon,https://daomoonopolis.space
76,Chillin Chameleons 3.0,6000.0,ETH,True,0.09,,0.09,,chillinchameleons,chillnchameleon,https://chillinchameleons.com
77,Cheebs,10000.0,ETH,True,,2022-05-15 13:00:00,,2022-05-15 13:00:00,cheebs,cheebsnft,http://www.cheebsnft.com/
78,Flower Lolita,6666.0,ETH,False,,,,,RMhMSUkEKs,flowerlolitanft,https://www.flowerlolita.io/
79,Secret Council of Alien Rulers,1000.0,ETH,False,,,,,p3j8wThf6b,SCAlienRulers,https://alienrulers.com/
80,9Tales,4444.0,ETH,True,0.089,,0.089,,9talesNFT,9tales_NFT,https://9tales.io/
81,Doodle Slayer,5000.0,ETH,True,0.015,,0.015,,PR7r8WEd5K,doodleslayernft,https://www.doodleslayernft.com/
82,Posh Frenchie Club,6000.0,ETH,True,0.05,,0.05,,pzmedwhaE7,PoshFrenchie,https://www.poshfrenchieclub.com
83,Streetlab.io,8888.0,,False,,,,,phATapAshn,Streetlab_io,https://streetlab.io/
84,Rogue Dice Club,6000.0,ETH,False,,,,,AVXkRckW9g,RogueDiceClub,https://Roguediceclub.com
85,TradeBots,6800.0,SOL,False,,,,,Z6f8ZkKy83,tradebots_sol,https://www.tradebotsnft.io/
86,Demions,666.0,ETH,True,,2022-05-16 07:00:00,,2022-05-16 07:00:00,demions,DemionsNFT,https://www.demions.com/
87,FoxNationDAO,10000.0,ETH,False,,,,,foxnationdao,FoxNationDAO,https://foxnationdao.com/
88,Cthulhu Armageddon 2022,8000.0,ETH,False,,,,,cthulhuarmageddon2022,CthulhuCA22,https://ca22.xyz/
89,CyberPunk COMIC,4000.0,ETH,True,,2022-05-16 00:00:00,,2022-05-16 00:00:00,cbgPRy2gWZ,NftZoko,https://comic.cyberpunkfighters.com/
90,Baby Mini Monkeys,2500.0,,True,,,,,p8t7bgKzsy,minimonkeymafia,https://www.MiniMonkeyMafia.com
91,Squid Academy,10456.0,SOL,False,,,,,squidacademy,Squid_Academy,https://www.squidacademy.net/
92,KickFlipNFT,4000.0,ETH,False,,,,,kickflipnft,NFTKickFlip,https://kickflipnft.com/
93,Dragon Fam - Web 3 Wizards Collection,1000.0,,True,,2022-05-17 00:00:00,,2022-05-17 00:00:00,4MQqef5mnc,Web3WizardsNFT,https://dragonfamnft.com
94,Dr. Sniffy NFT,10000.0,ETH,True,0.04,2022-05-18 06:00:00,0.04,2022-05-18 06:00:00,drsniffynft,drsniffynft,https://drsniffynft.io
95,Worlds Collective,10000.0,ETH,True,0.05,2022-05-18 07:00:00,0.05,2022-05-18 07:00:00,None,WorldsCollect,https://worldscollective.io/
96,Droopy Apes,4000.0,ETH,True,0.06,2022-05-18 00:00:00,0.06,2022-05-18 00:00:00,yvRjRrvkMB,DroopyApes,http://droopyapes.com/
97,Fat Cats,5000.0,ETH,False,,,,,99YpqXsrCv,FatCatsDao,https://www.fatcats.art
98,Influencer of the BB01,10000.0,ETH,True,0.15,2022-05-18 00:00:00,0.15,2022-05-18 00:00:00,planetbb01,BB01NFT,https://bb01-official.com/BB01
99,Mighty Pirates,2888.0,SOL,False,,,,,XunMQBW77z,SolMightyPirate,https://mightypirates.io/
100,SixthRéseau,7777.0,ETH,True,0.16,2022-05-18 00:00:00,0.16,2022-05-18 00:00:00,reseau,sixthreseau,https://www.reseauclo.com/
101,MetaVolution,8778.0,ETH,False,,,,,MetaVolution,MetaVolutionNFT,https://www.metavolution.io/genesis
102,Boonies Skull,5555.0,ETH,False,,,,,Yfrk2qdGhe,BooniesSkullNFT,https://booniesskull.com/
103,Labyrinthine Unreal,7110.0,ETH,False,,,,,labyrinthine,LabyrinthUnreal,https://www.labyrinthineunreal.io/
104,Meta Hookahs,1111.0,ETH,True,0.055,,0.055,,282sbZnFkQ,MetaHookahs,https://metahookahs.io
105,Vagabonde Club,10000.0,ETH,True,0.06,,0.06,,9SCjU4jqrJ,vagabondeclub,https://vagabonde.club/ 
106,METAFLIESCLUB,10000.0,ETH,True,,2022-05-20 11:00:00,,2022-05-20 11:00:00,MdjqPSHj6X,metafliesclub,https://metafliesclub.com
107,MafiaBears,9568.0,ETH,False,,,,,Zt4wqQPqfR,MafiaBearsNFT,https://mafiabears.com
108,MirageLand,5000.0,ETH,False,,,,,ptU4uStCC2,MirageLand_NFT,https://www.mirageland-official.com/
109,RottenVille Bust Sculpture,1500.0,,False,,,,,QeR9yvSWvk,rotten_ville,https://rottenville.io/sculpture/
110,Gods of Egypt,7532.0,ETH,False,,,,,4rNUQ2kPHy,GodsofEgyptNFT,https://godsofegypt.io/
111,ApeVampires,6666.0,ETH,False,,,,,KjGwHf4pZr,ApeVampires,https://apevampires.com/
112,Deviant Alien Collective,2500.0,,False,,,,,No Discord,DeviantAlienNFT,https://deviantaliencollective.com/
113,Fancy Sloth Club,333.0,SOL,True,0.25,2022-05-21 09:00:00,0.25,2022-05-21 09:00:00,qA3d5a5BWQ,FancySlothClub,https://fancyslothclub.com/
114,DreamyGirls,4444.0,ETH,True,0.09,2022-05-21 00:00:00,0.09,2022-05-21 00:00:00,r6QeuHPdG8,DreamyGirlsNFT,https://www.dreamygirls.io/
115,Senshi NFT,1000.0,ETH,True,0.08,2022-05-21 00:00:00,0.08,2022-05-21 00:00:00,FWVhP6vKy6,senshinfts,https://senshinft.com
116,Skull Demolition,7777.0,ETH,False,,,,,KW6BMJm2B9,SkullDemolition,http://www.skulldemolition.com
117,Skull demolition,7777.0,ETH,False,,,,,KW6BMJm2B9,SkullDemolition,http://www.skulldemolition.com
118,Cool Gorilla Beach Club,10000.0,ETH,False,,,,,65wSm9GaWb,CoolGorillaBC,http://coolgorillabeachclub.com/
119,Final Humans,6000.0,SOL,False,,,,,CR3E3YEvUF,FinalHumans,https://finalhumans.com/
120,Little Women,8888.0,,False,,,,,gUydugCMy7,LittleWomen_NFT,https://littlewomen.io
121,MonkChains Genesis,1488.0,ETH,True,0.04,,0.04,,monkchains,monkchains,https://monkchains.io
122,Wild Fox Squad,10.0,ETH,False,,,,,g9wNFPvB,WildFoxSquadNFT,https://www.wildfoxsquad.com
123,City Of Gold,10000.0,ETH,True,0.12,,0.12,,cityofgold,cityofgold_io,https://cityofgold.io/
124,Meta Cuties,9999.0,ETH,True,0.05,,0.05,,5F9FAuR5GC,MetaCutiesNFT,https://www.metacutiesnft.com/
125,Otters Universe,4813.0,ETH,False,,,,,MPbB7EjBEW,otters_universe,https://www.ottersuniverse.com/
126,HUES,7777.0,ETH,False,,,,,DUcbbFgMBW,huesnft,https://huesnft.com
127,Creature Culture Collection,10001.0,ETH,True,0.02,2022-05-24 00:00:00,0.02,2022-05-24 00:00:00,bPyEMSG84A,CreatureCultur3,https://www.creatureculturecollection.com/
128,GYM RAT ELEPHANTS MAIN FORCE,5500.0,ETH,False,,,,,qpNedkn4D5,gymratelephants,https://www.gymratelephants.com
129,The Last Mayan Treasure,9999.0,ETH,False,,,,,5QGBX95Evh,Last_Mayan_NFT,https://www.thelastmayantreasure.io
130,Dodger NFT & Metaverse,8888.0,ETH,True,3.0,2022-05-25 10:00:00,3.0,2022-05-25 10:00:00,xNQXPrJxAA,DodgerNft,https://dodgernft.io
131,Xkart Racing,5000.0,AVAX,False,,,,,tJBKzVfvBK,XkartR,https://xkartracing.com
132,Denizen,9999.0,ETH,False,,,,,denizen,denizenio,https://denizen.io
133,DummyVegs,555.0,SOL,False,,,,,mXkAttjYey,dummy_vegs,https://t.co/KnuJaIj0rT
134,Chunky Buddhas,10000.0,ETH,True,0.045,,0.045,,No Discord,ChunkyBuddhas,https://chunkybuddha.tech/
135,Glody Knights,6500.0,ETH,False,,,,,glodyknights,GlodyKnightsNFT,https://www.glodyknights.com
136,ANYDINGS,3333.0,ETH,True,0.03,2022-05-26 03:00:00,0.03,2022-05-26 03:00:00,Sorry. No Discord,anydings,https://anydings.io
137,CyberZillaz Genesis,2222.0,,False,,,,,cyberzillaz,CyberZillaz,https://cyberzillaz.xyz/
138,Mini Moo NFT,10000.0,ETH,True,0.04,,0.04,,dFRKMM6P3Q,MiniMooNFT,https://www.minimoonft.com/
139,Party Unicorn,3333.0,ETH,False,,,,,mkVcDGn2e9,LittlezProject,http://littlez.art
140,The Kids,9001.0,,False,,,,,CGmAuACtRh,wethekidsNFT,https://www.wethekids.xyz/
141,Ponini's,,,False,,,,,z7HFNAJkeY,poninisnft,https://www.poninis.com
142,BurgerHeadz,10000.0,,True,,2022-05-28 00:00:00,,2022-05-28 00:00:00,xaFKZbF3,burgerheadznft,https://www.burgerheadz.com
143,Bad Bulls,10000.0,ETH,True,0.05,2022-05-29 03:00:00,0.05,2022-05-29 03:00:00,PkardUkwKZ,badbullsnft,https://badbulls.site
144,Rise of Rhelegus,7777.0,ETH,False,,,,,bjwbkEGham,rhelegus,https://riseofrhelegus.com/
145,Maiko NFT,10000.0,ETH,False,,,,,FUbrVEFxds,NFTgeisha,https://geishateahouse.com/maiko
146,Cat Mobstaz,8888.0,ETH,False,,,,,cVQo8U1wPv,catmobstaz,https://catmobstaz.com
147,ZelenskiyNFT,10000.0,ETH,True,,2022-05-31 08:00:00,,2022-05-31 08:00:00,zelenskiynft,zelenskiynft,https://zelenskiynft.com/
148,CavernCores,125.0,DAI,False,,,,,caverncores,CavernCores,https://caverncores.com
149,The Lost Bitcoins,10963.0,ETH,False,,,,,T6ZeUpxjTU,thelostbitcoins,https://www.thelostbitcoins.com/
150,Aithereal,33333.0,ETH,False,,,,,55EgnjPCgH,aith3r3al,https://aithereal.net
151,CroodApesArmy,1499.0,,False,,,,,DmZSshnct4,CroodApesArmy,https://croodapesarmy.com/
152,Floatyz,7777.0,ETH,False,,,,,npp3PZKyp5,FloatyzNFT,https://www.floatyz.io/
153,Cool Astronauts,3333.0,ETH,False,,,,,FAA65MbNpg,CoolAstronauts,https://coolastronauts.art/
154,Martian Colony,11111.0,ETH,True,0.12,2022-06-01 09:00:00,0.12,2022-06-01 09:00:00,4bfvEMKSDE,martian_colony,https://martiancolony.io/
155,Pit Puppies,5000.0,MATIC,True,10.0,2022-06-01 09:00:00,10.0,2022-06-01 09:00:00,GAJPfv5Vpu,vianijoe,https://www.pitpuppies.app
156,Apple Friends,9999.0,ETH,True,0.03,,0.03,,Cooming Soon,applefriends6,http://www.applefriends.xyz/
157,BullishTrend,7788.0,,False,,,,,np9RfYyc37,BullishTrendCo,https://bullishtrend.co
158,Silly Pineapple Club,10000.0,ETH,True,0.06,2022-06-01 17:00:00,0.06,2022-06-01 17:00:00,nUWhtExCkw,SillyPineClub?t=188UtJhUVPjT-5iuh75U8w&s=09,https://sillypineapplenft.com/#
159,Arcadm,25.0,ETH,False,,,,,976DrsZtk7,Arcadmverse,https://www.arcadm.io/
160,Country Ape Squad,10000.0,ETH,False,,,,,2VwgXzX8,CountryApeSquad,https://countryapesquad.com/
161,Fancy Fox Association,9189.0,SOL,False,,,,,eAgqaA9Rrn,fancyfoxassoc,https://www.fancyfoxassociation.org/
162,The Chosen Ones,11111.0,ETH,True,0.04,,0.04,,DEUCEfwECY,thechosenonesio,https://thechosenones.io
163,Dribblie,10000.0,ETH,False,,,,,dribblie,DribblieGame,https://www.dribblie.com/
164,Fish Sticks,5555.0,ETH,True,0.06,2022-06-02 00:00:00,0.06,2022-06-02 00:00:00,P4DscBhgZp,fish_sticksnft,https://www.fishsticks.org/
165,AnimAlls,5000.0,ETH,False,,,,,wEznPag4eD,AnimAllsNFT,https://animalls.xyz/
166,"TUS NFT - HUB, P2E, novel & more",9738.0,ETH,False,,,,,tusnft,survivorsnft,https://theultimatesurvivor.com
167,Planet of Cyborgs,6622.0,ETH,True,0.06,2022-06-03 13:00:00,0.06,2022-06-03 13:00:00,poc-nft,PoC_NFT,https://www.planetofcyborgs.com/
168,Ghonies,10000.0,ETH,True,0.06,2022-06-03 00:00:00,0.06,2022-06-03 00:00:00,rjsz6sKz63,GhoniesCrypto,https://ghonies.com/
169,MyWorld,10000.0,MATIC,True,,2022-06-04 00:00:00,,2022-06-04 00:00:00,7PaBK6BbAj,myworld_nft,https://www.my-world-nft.com
170,Sewer Squad,9420.0,ETH,True,0.069,2022-06-05 15:00:00,0.069,2022-06-05 15:00:00,wn9YewYDRq,sewersquadnft,https://sewersquadnft.com
171,Ape Kids Club Pixel,5000.0,ETH,True,,2022-06-07 00:00:00,,2022-06-07 00:00:00,STM884WwCu,AKCPixel,https://www.apekidsclubpixel.com/
172,The Bruhz Generation,7777.0,ETH,True,0.077,,0.077,,JSZnasaa7p,thebruhz,https://THEBRUHZ.wtf
173,CrypTickz,6969.0,ETH,False,,,,,VpTqJ9a9h7,CrypTickzNFT,https://www.cryptickz.io
174,Hailary Crypto Dollies Series 2,3000.0,,False,,,,,CeYnqPgjnq,HailaryNft,https://hailary.com/nft/
175,Sol Coin Collections,7000.0,SOL,False,,,,,7v3m8WDNh9,SolCoins,https://www.solcoincollections.com/
176,Guardians of Sumantria,6777.0,ETH,True,,2022-06-10 18:00:00,,2022-06-10 18:00:00,nftsumantria,nftsumantria,https://sumantria.com
177,Plodding Isles,2222.0,,False,,,,,PIrarity,ploddingpirates,https://ploddingpirates.com
178,Galactic Apeventures,6666.0,ETH,False,,,,,HrAeKG2YXM,apeventuresnft,https://www.galacticapeventures.io/
179,F-0x - Enter The Yama,10000.0,,False,,,,,FV98MU8ekT,EnterTheYama,https://f-0x.com
180,Ġalavant by Gorilla Mobile,8888.0,ETH,True,,2022-06-17 05:00:00,,2022-06-17 05:00:00,hbkRgEczBw,GorillaGoMobile,https://gorilla.global/metaverse/glvt
181,Freeky Fruits,3000.0,,True,,2022-06-18 00:00:00,,2022-06-18 00:00:00,gnRxTPV4px,FreekyFruits,https://www.freekyfruits.com/
182,DrinkingTrees NFT,5000.0,ETH,False,,,,,8ASzg4gN4m,drinkingtrees,https://drinkingtrees.io
183,PrimoMartians,6685.0,ETH,False,,,,,VXdgAJkHDE,PrimoMartians,https://www.primomartians.io
184,Silverback Rhino's,2800.0,ETH,False,,,,,JtwEZyAwcW,SBR_nft,https://www.silverbackrhinos.com/
185,The Island,5668.0,ETH,False,,,,,ArgKA4jz,The_IslandNFT,https://theislandnft.io/
186,THE ALL SEEING LEMON,11011.0,,False,,,,,UKrhGketaN,allseeinglemon,https://allseeinglemon.io
187,Woman Of Solana,2222.0,SOL,False,,,,,44HMhbagbp,womanofsolana,https://womanofsolana.com
188,Crypxel,10000.0,ETH,False,,,,,vK9eJsVTE8,Crypxel_NFT,https://www.crypxel.net/
189,Figure Cat,5555.0,ETH,False,,,,,k4DDhzY23a,figurecatnft,https://www.figurecat.com
190,List Lords,7500.0,ETH,False,,,,,dWtHVszbMe,listlords,https://www.listlords.com/
191,Lucky Monk,8108.0,ETH,False,,,,,txpmdx3Fny,LuckyMonkNFTs,https://www.luckymonknft.com/
192,Doodle Gummies,3333.0,,True,,2022-07-04 00:00:00,,2022-07-04 00:00:00,bRXKgVdBHU,crypto_cafenfts,https://www.cryptocafenfts.com
193,The Metalodons Club,7777.0,ETH,True,0.04,2022-07-07 00:00:00,0.04,2022-07-07 00:00:00,bjMj23bFZQ,metalodons_club,https://www.metalodons.com
194,ZODIAC PROJECT,12052.0,ETH,False,,,,,VDdk4YdRgH,zdc_project,https://www.zodiacproject.io/
195,Awesome Possums,10000.0,ETH,False,,,,,928144843371315253,1_AwesomePossum,https://awesomepossums.io
