,name,quantity,currency,has_presale,presale_price,presale_date,starting_price,release_date,discord,twitter,website
45,CryptoBoo!,77.0,ETH,False,,,,,xxX7MUTfhp,Crypto_Jutsu,https://cryptojutsu.com/cryptoboo/
46,Cryptohol,200.0,SOL,False,,,,,s2mKrtGeQx,VDGCryptoArt,https://cryptohol.net
47,Power Sisters Genesis,999.0,ETH,False,,,,,powersistersnft,powersistersnft,https://www.thepowersistersclub.com/
48,Chibi Club,10000.0,ETH,False,,,,,4GE9rYnv34,TheChibiClub,https://www.chibiclub.io/
49,Cinema Apes,8888.0,ETH,False,,,,,cinemaapes,cinemaapes,https://cinemaapes.club
50,FACE X,1.0,,False,,,,,9z4NP3kQ,facex_nft,https://facexclub.com
51,Gopniks On The Chain,10007.0,ETH,False,,,,,SSRxgvJNRM,GopniksOTC,https://www.gopniksonthechain.com/
52,Long Neckie Kids,18000.0,ETH,False,,,,,E2e8smHGek,NylaCollection,https://lnk.zigazoo.xyz/
53,MetaSyndicate,7777.0,ETH,False,,,,,metasyndicate,meta_syndicate,https://metasyndicate.io
54,Rhino Savanna,5999.0,SOL,False,,,,,RHINOSAVANNANFT,RHINOSAVANNANFT,https://www.rhinosavanna.earth
55,Crush Cancer NFT,1000.0,ETH,False,,,,,5gEYH8KyFz,LetsCrushCancer,https://CrushCancerNFT.com
56,Meta Survivors Club NFT,5555.0,,True,,,,,metasurvivors,Meta_Survivors,http://meta-survivors.com/
57,Skreamaz,5555.0,ETH,False,,,,,EuYRUf5H7v,skreamaz,https://www.skreamaz.com/
58,Chic Mami Style Studio,5333.0,SOL,True,0.0,2022-04-30 00:00:00,0.0,2022-04-30 00:00:00,chicmami,chicmami_nfts,https://chicmami.io
59,Golden Marmoset Funky Club,10000.0,ETH,False,,,,,SncCt9xwJQ,GMFunkyClub,https://www.goldenmarmosetfunkyclub.com/
60,ICHIKA,2222.0,ETH,False,,,,,yEWGTaXw6z,ichika_nft,https://www.ichikastudio.com
61,MoonBabes,8888.0,MATIC,False,,,,,BSKebxFkYm,moon_babes,https://moonbabes.space
62,Sly Bunnies Club,5000.0,ETH,False,,,,,FsPjJcXTPX,slybunnies,https://www.slybunnies.com/
63,Sukiru AI,8888.0,ETH,False,,,,,G2mC65DPRJ,sukiruAI,https://sukiruai.com
64,CyberModern,1000.0,ETH,False,,,,,DsSynP6DFu,CyberModernNFT,https://cybermodern.art/
65,Ksekai,6000.0,ETH,True,0.15,,0.15,,wr4gVc5h2u,ksekainft,https://ksekai.com/
66,Cigar Life,1500.0,ETH,False,,,,,vBVUqQYj,CigarLifeNFT,https://cigarlifenft.com
67,OneAndZero,10000.0,ETH,False,,,,,oneandzero,OneAndZero_NFT,https://www.oneandzero.io
68,Designer Bear Club,5000.0,ETH,False,,,,,Sg7Y6xu5bA,designerbearNFT,https://www.designerbearclub.io/
69,Solana Bulls Society,5555.0,SOL,False,,,,,FBc7dXhz9b,SolBullSociety,https://solanabullsociety.com/
70,Ethereum Moonbirds,10000.0,ETH,False,,,,,Discord only accessible through proof of ownership,EthMoonbirds,https://ethereummoonbirds.com
71,Dreamerz,10000.0,ETH,False,,,,,dreamerz,projectdreamerz,https://dreamerz.io
72,Ästhetik-Profiles,2222.0,SOL,True,,2022-05-01 11:00:00,,2022-05-01 11:00:00,VYcfGq4nBn,AsthetikP_nft,https://www.aepnft.com/
73,LootWorld.io,1000.0,ETH,True,0.03,,0.03,,lootbox,NFTLootBox,https://www.lootworld.io/
74,MetaPlayers,2222.0,SOL,True,0.7,2022-05-01 00:00:00,0.7,2022-05-01 00:00:00,kxW4XCb4YD,MetaPlayersNFTS,https://metaplayersnft.com/
75,Cheap Spirits,2292.0,,False,,,,,BPnJmZaGBS,cheap_spirits,https://cheap-spirits.io/spirit-chamber#social
76,CryptoSpacePunks,10000.0,ETH,False,,,,,ntXfbjUvgh,cryptospacepunk,https://cryptospacepunks.io/
77,Tunies,7500.0,ETH,True,0.06,2022-05-01 17:00:00,0.06,2022-05-01 17:00:00,tunies,tuniesnft,https://www.jakebaynham.com/tunies
78,Animal Priority - the animal care club,10000.0,ETH,False,,,,,BqQeCqM9BW,animal_priority,https://www.animal-priority.com/
79,Billionaire Babies,5555.0,ETH,False,,,,,PuEBAzB3h9,bilbabiesnft,https://www.billionairebabies.io/
80,MUTANT HAPE PRIME,8888.0,ETH,True,0.15,2022-05-01 00:00:00,0.15,2022-05-01 00:00:00,mutanthapeprime,mutanthapeprime,https://mutanthapeprime.io
81,Project X,10000.0,ETH,False,,,,,No discord ,TheprojectX_Nft,https://theprojectx.net/
82,Sprouts,1000.0,ETH,True,0.1,,0.1,,ejaVjSw9aD,Sprouts_NFT,https://sproutsnft.io
83,Valorien,3333.0,ETH,True,0.045,,0.045,,Valorien,Valoriennft,https://valoriennft.com/
84,ERROR 404! MNF - Original Clones,4444.0,ETH,False,,,,,ddbbnRkbfj,404Metaverse,https://metaversenotfound.com/
85,Puff World,10000.0,ETH,False,,,,,puffworld,puffworldnft,https://www.puff-world.com/
86,WaffleNFT,2500.0,SOL,False,,,,,96QBSE4j59,wafflenft,https://wafflenft.uk/
87,Anubis Rebel Club,6666.0,ETH,False,,,,,AMb9q25kb7,AnubisRebel,https://www.anubisrebelclub.com/
88,Jester Krewe,10000.0,ETH,False,,,,,vkF8jycxxw,jesterkrewe,https://jesterkrewe.com
89,Urban Boyz,5555.0,SOL,False,,,,,CDWQVEPSCF,urban_boyz1,https://urbanboyz.xyz/
90,Music Machines,8080.0,ETH,False,,,,,kqHRqQwuyp,MusicMachineNFT,https://musicmachinesnft.com/
91,Karma Cats - 10X Guarantee.,5555.0,ETH,True,0.02,2022-05-04 12:21:00,0.02,2022-05-04 12:21:00,karmacats,TheKarmaCats,https://www.karmacats.io
92,Fan Pass - Son Heung-Min,10800.0,ETH,True,0.07,2022-05-04 05:00:00,0.07,2022-05-04 05:00:00,nftstar,THENFTSTAR,https://www.nftstar.com/hm-son
93,YOOMOOTA,7777.0,ETH,True,0.05,2022-05-04 07:00:00,0.05,2022-05-04 07:00:00,yoomoota,yoomoota,https://yoomoota.io/
94,DEDFAM,10000.0,ETH,True,,2022-05-04 10:00:00,,2022-05-04 10:00:00,KaK7HwcM,dedfamworld,https://dedfam.world
95,FUTURE KICKS,555.0,ETH,True,0.135,,0.135,,4vzQFhya,future_kicks_io,https://Www.futurekicks.io
96,Awkward Dragons,4888.0,SOL,False,,,,,kM7FhFdVyy,awkwarddragons,https://www.awkwarddragons.com
97,Bored Vitalik Moon Club (BVMC),3333.0,ETH,False,,,,,aTzMGs3GxZ,weirdvitalik,https://weirdvitalik.com
98,Proud Lions Club,7777.0,ETH,False,,,,,8aVXmMeep9,proudlionsclub,https://www.proudlionsclub.com
99,Sushi Pals,8888.0,ETH,False,,,,,RZCTpe54t3,SushiPalsNFT,https://sushipalsnft.com/
100,The Humanians,10000.0,ETH,False,,,,,thehumanians,TheHumanians,https://thehumanians.com/
101,NFTportfolio,2500.0,ETH,False,,,,,Kj9GuuqFEq,NFT__portfolio,https://nftportfolio.in/
102,Punk Angels by PunkMeTender,8888.0,ETH,True,0.19,,0.19,,ZX27uUQBqu,punkangelsnft,https://www.punkangels.io
103,Chibi Club Game,4444.0,ETH,True,0.05,,0.05,,KTKWFtkq7m,chibiclubonline,https://chibiclub.online/
104,Thicc Frens,5555.0,ETH,True,0.042,2022-05-05 15:00:00,0.042,2022-05-05 15:00:00,7enfpkVPBf,Thiccfrens,https://thiccfrens.com/
105,Euphorian Apes Club,2220.0,ETH,False,,,,,UEpNBaht45,EuphorianApes,https://www.euphorians.io/
106,Alpha Aliens,9999.0,ETH,True,0.01,2022-05-05 00:00:00,0.01,2022-05-05 00:00:00,alphaaliens,AliensAlpha,https://alphaaliens.io/
107,SHIBAYC,6666.0,ETH,False,,,,,SHIBAYC,shibayc_eth,https://shibayc.com
108,The Wacky Dog Club,2500.0,MATIC,False,,,,,Qe4hX2bS3A,thewackydogclub,https://thewackydogclub.com/
109,WAREHOUSE VEGETABLES GANG,10000.0,ETH,True,0.05,,0.05,,sHqaUNpvR6,WVG_OFFICIAL,https://warehousevegetablesgang.com/
110,Alimatok,4444.0,ETH,False,,,,,Q9UxeGTJyP,AlimatokNFT,https://alimatok.com
111,NFT Combinator Genesis Drop - Mind Twisters,3333.0,ETH,False,,,,,nftcombinator,NFT_Combinator,https://mindtwisters.nft-combinator.com/
112,SwamiNFT,5555.0,ETH,True,0.06,2022-05-06 14:00:00,0.06,2022-05-06 14:00:00,,SwamiNFT,https://swaminft.com/
113,Raccoon of Sengoku,5555.0,EGLD,False,,,,,JynUTRszHF,nft_sengoku,https://sengokus.jp/
114,Doodle Gummies,3333.0,,True,,2022-05-06 00:00:00,,2022-05-06 00:00:00,bRXKgVdBHU,crypto_cafenfts,https://www.cryptocafenfts.com
115,Cryptocity,1400.0,ETH,False,,,,,naVVaXqVn4,off_CryptoCity,https://officialcryptocity.com/
116,Detown Crops,2600.0,SOL,False,,,,,jjMuncsZgX,detown_io,https://www.detown.io/
117,Ric Rac Equestrian Club,6969.0,ETH,False,,,,,KbSfMYuMZ2,ricracclub,https://www.ricracclub.com
118,PixaWargs,500.0,ETH,False,,,,,pixa,pixa_nft,https://pixanft.com
119,LambBrawl,555.0,ETH,False,,,,,EByvEYejUU,LambBrawl,https://www.lambbrawl.com/
120,WoodMiners,333.0,SOL,False,,,,,Pve3rmKpxN,WoodMiners,https://woodminers.com/
121,BloxPrime,9999.0,ETH,False,,,,,fp7YcceDsV,TheBloxPrimeNFT,https://bloxprime.com
122,Black to the world,21.0,MATIC,False,,,,,,,
123,The World of Bill,10000.0,MATIC,False,,,,,pqkGKNfKtK,TheWorldofBill1,https://www.theworldofbill.com/
124,SixthRéseau,7777.0,ETH,True,0.15,,0.15,,reseau,sixthreseau,https://www.reseauclo.com/
125,Dino Kids Club,8888.0,,False,,,,,dinokids,DinoKidsClub,http://dinokidsclub.io
126,The Martian Mansion,1200.0,ETH,True,,2022-05-08 21:00:00,,2022-05-08 21:00:00,qYQ9R48Srh,MMansionnft,https://themartianmansion.com/
127,Boo Things,10000.0,,False,,,,,EJy9NKh3gH,BooThingsNFT,https://boothings.xyz
128,SADBOYSCLUB,9999.0,ETH,True,0.04,2022-05-08 00:00:00,0.04,2022-05-08 00:00:00,sadboysclub,sadboysclubNFT,https://www.sadboysclub.space/
129,Pharagods,3333.0,ETH,False,,,,,384NOKY,pharagods,https://bit.ly/3rCZADp
130,Loose Moose Crew Founder's Pass,500.0,SOL,False,,,,,CvzeC9fZDS,LooseMooseCrew,https://loosemoosecrew.com/
131,Bitt Butts,6666.0,,False,,,,,meta-xstudios,BitButts,https://bitbutts.com/
132,TRex Sapiens Order,5959.0,ETH,False,,,,,7JzgwYDJht,TrexSapiensOrd,https://www.trexsapiens-order.com/
133,Yellow Fames,500.0,ETH,True,0.15,2022-05-09 00:00:00,0.15,2022-05-09 00:00:00,yellowfames,yellowfames,https://yellowfames.com/
134,Voxel Doge,1050.0,ETH,False,,,,,2z5PpXsS2K,CRYPT056,https://voxeldoge.xyz/
135,OctoRaiders,8888.0,ETH,True,0.07,2022-05-10 13:00:00,0.07,2022-05-10 13:00:00,McphYRHMTA,OctoRaidersNFT,https://octoraiders.com/
136,Grizzly Force,10050.0,ETH,False,,,,,Cj42Smu9Q5,GrizzlyForceNFT?t=Wbk09X1B-3tw-MXRVtKWzw&s=08,https://grizzlyforce.io/
137,Fat Cats,5000.0,ETH,False,,,,,99YpqXsrCv,FatCatsDao,https://www.fatcats.art
138,Noahs Ark,3456.0,SOL,True,0.7,,0.7,,6nkDMCEWWV,NftNoahsArk,https://NoahsArkNFT.us
139,The Pluto People,5555.0,WETH,False,,,,,qzZ3SpDVUU,PlutoPeopleNFT,https://plutopeople.art/
140,HAPE TEENS,1999.0,ETH,True,0.03,2022-05-12 05:00:00,0.03,2022-05-12 05:00:00,82TKe2swvZ,HapeTeens,https://hapeteens.com/
141,The Uncanny Country Club,5000.0,ETH,True,,2022-05-12 10:09:00,,2022-05-12 10:09:00,hw74eVH7da,TheUncannyClub,https://theuncanny.io
142,MetaGreta,6000.0,ETH,True,0.003,2022-05-12 00:00:00,0.003,2022-05-12 00:00:00,fbsXxBaKCm,metagretanft,https://metagretanft.io/
143,Roving Dogs NFT,7777.0,ETH,True,0.055,,0.055,,HPRy95aJ2r,RovingDogsNFT,https://rovingdogs.com
144,Simp Killer Waifu NFTs,6969.0,ETH,True,,2022-05-12 00:00:00,,2022-05-12 00:00:00,ywW8xDHMvU,killerwaifunfts,https://Simpkillerwaifu.com
145,Girls in Pink,10000.0,ETH,False,,,,,girlsinpink,girlsinpinknft,https://girlsinpink.art/
146,Adanauts,7777.0,,True,,2022-05-13 00:00:00,,2022-05-13 00:00:00,7HRyXby2XA,ada_nauts,https://www.adanauts.space/
147,Bet Placer's Club,10000.0,ETH,False,,,,,betplacersclub,betplacersclub,https://betplacersclub.com/
148,INNERME'S,10000.0,,False,,,,,A,innermesNFT,https://innermes.com
149,Blitzed Bucks Hunting Club,8500.0,ETH,False,,,,,3A7dj5wtDq,BlitzedBucksNFT,https://www.blitzedbuckshuntingclub.com/
150,Mad Veggies,1515.0,AVAX,False,,,,,sg8VWbmZaK,MadVeggies,https://www.madveggies.com/
151,Apes Generation-X,8888.0,ETH,False,,,,,KV6qcHmahZ,ApesGenX,https://www.apesgeneration-x.io/
152,Creative Friendz,8888.0,ETH,True,,2022-05-14 00:00:00,,2022-05-14 00:00:00,creativefriendz,CreativeFriendz,https://www.creativefriendz.com/
153,Furry Friends NFTs,9999.0,ETH,True,0.07,,0.07,,PQ5fdTn7hH,FurryFriends_io,https://furryfriends.io
154,Japanese Born Ape Society,10000.0,ETH,False,,,,,jbas,Japanese_BAPES,https://www.japanesebornapesociety.com/
155,DoomBoo,5555.0,ETH,False,,,,,xdrrbtnBAB,doombooNFT,https://doomboo.io
156,DAO Avatar Moon Metaverse Collection,5000.0,ETH,True,0.08,2022-05-15 10:00:00,0.08,2022-05-15 10:00:00,bU6wTaAhB8,metaversemoon,https://daomoonopolis.space
157,Chillin Chameleons 3.0,6000.0,ETH,True,0.09,,0.09,,chillinchameleons,chillnchameleon,https://chillinchameleons.com
158,Cheebs,10000.0,ETH,True,,2022-05-15 13:00:00,,2022-05-15 13:00:00,cheebs,cheebsnft,http://www.cheebsnft.com/
159,Flower Lolita,6666.0,ETH,False,,,,,RMhMSUkEKs,flowerlolitanft,https://www.flowerlolita.io/
160,Secret Council of Alien Rulers,1000.0,ETH,False,,,,,p3j8wThf6b,SCAlienRulers,https://alienrulers.com/
161,Doodle Slayer,5000.0,ETH,False,,,,,PR7r8WEd5K,doodleslayernft,https://www.doodleslayernft.com/
162,Streetlab.io | Launching Genesis Collection on May 15,8888.0,,False,,,,,phATapAshn,Streetlab_io,https://streetlab.io/
163,Rogue Dice Club,6000.0,ETH,False,,,,,AVXkRckW9g,RogueDiceClub,https://Roguediceclub.com
164,Demions,666.0,,False,,,,,demions,DemionsNFT,https://www.demions.com/
165,FoxNationDAO,10000.0,ETH,False,,,,,foxnationdao,FoxNationDAO,https://foxnationdao.com/
166,Baby Mini Monkeys,2500.0,,True,,,,,p8t7bgKzsy,minimonkeymafia,https://www.MiniMonkeyMafia.com
167,Dragon Fam - Web 3 Wizards Collection,1000.0,,True,,2022-05-17 00:00:00,,2022-05-17 00:00:00,4MQqef5mnc,Web3WizardsNFT,https://dragonfamnft.com
168,Droopy Apes,4000.0,ETH,True,0.06,2022-05-18 00:00:00,0.06,2022-05-18 00:00:00,9m6bxBf62V,DroopyApes,http://droopyapes.com/
169,Boonies Skull,5555.0,ETH,False,,,,,Yfrk2qdGhe,BooniesSkullNFT,https://booniesskull.com/
170,Meta Hookahs,1111.0,ETH,True,0.055,,0.055,,282sbZnFkQ,MetaHookahs,https://metahookahs.io
171,METAFLIESCLUB,10000.0,ETH,True,,2022-05-20 11:00:00,,2022-05-20 11:00:00,MdjqPSHj6X,metafliesclub,https://metafliesclub.com
172,MirageLand,5000.0,ETH,False,,,,,ptU4uStCC2,MirageLand_NFT,https://www.mirageland-official.com/
173,Deviant Alien Collective,2500.0,,False,,,,,No Discord,DeviantAlienNFT,https://deviantaliencollective.com/
174,Skull Demolition,7777.0,ETH,False,,,,,KW6BMJm2B9,SkullDemolition,http://www.skulldemolition.com
175,Cool Gorilla Beach Club,10000.0,ETH,False,,,,,65wSm9GaWb,CoolGorillaBC,http://coolgorillabeachclub.com/
176,Final Humans,6000.0,SOL,False,,,,,CR3E3YEvUF,FinalHumans,https://finalhumans.com/
177,Little Women,8888.0,,False,,,,,gUydugCMy7,LittleWomen_NFT,https://littlewomen.io
178,MonkChains Genesis,1488.0,ETH,True,0.04,,0.04,,monkchains,monkchains,https://monkchains.io
179,Awesome Possums,10000.0,ETH,False,,,,,928144843371315253,1_AwesomePossum,https://awesomepossums.io
180,Wild Fox Squad,10.0,ETH,False,,,,,g9wNFPvB,WildFoxSquadNFT,https://www.wildfoxsquad.com
181,Meta Cuties,9999.0,ETH,True,0.05,,0.05,,5F9FAuR5GC,MetaCutiesNFT,https://www.metacutiesnft.com/
182,HUES,7777.0,ETH,False,,,,,DUcbbFgMBW,huesnft,https://huesnft.com
183,GYM RAT ELEPHANTS MAIN FORCE,5500.0,ETH,False,,,,,qpNedkn4D5,gymratelephants,https://www.gymratelephants.com
184,The Last Mayan Treasure,9999.0,ETH,False,,,,,5QGBX95Evh,Last_Mayan_NFT,https://www.thelastmayantreasure.io
185,Dodger NFT & Metaverse,8888.0,ETH,True,3.0,2022-05-25 10:00:00,3.0,2022-05-25 10:00:00,xNQXPrJxAA,DodgerNft,https://dodgernft.io
186,Xkart Racing,5000.0,AVAX,False,,,,,tJBKzVfvBK,XkartR,https://xkartracing.com
187,Denizen,9999.0,ETH,False,,,,,denizen,denizenio,https://denizen.io
188,DummyVegs,555.0,SOL,False,,,,,mXkAttjYey,dummy_vegs,https://t.co/KnuJaIj0rT
189,Glody Knights,6500.0,ETH,False,,,,,glodyknights,GlodyKnightsNFT,https://www.glodyknights.com
190,CyberZillaz Genesis,2222.0,,False,,,,,cyberzillaz,CyberZillaz,https://cyberzillaz.xyz/
191,Mini Moo NFT,10000.0,ETH,True,0.04,,0.04,,dFRKMM6P3Q,MiniMooNFT,https://www.minimoonft.com/
192,Party Unicorn,3333.0,ETH,False,,,,,mkVcDGn2e9,LittlezProject,http://littlez.art
193,The Kids,9001.0,,False,,,,,CGmAuACtRh,wethekidsNFT,https://www.wethekids.xyz/
194,Ponini's,,,False,,,,,z7HFNAJkeY,poninisnft,https://www.poninis.com
195,BurgerHeadz,10000.0,,True,,2022-05-28 00:00:00,,2022-05-28 00:00:00,xaFKZbF3,burgerheadznft,https://www.burgerheadz.com
196,Bad Bulls,10000.0,ETH,True,0.05,2022-05-29 03:00:00,0.05,2022-05-29 03:00:00,PkardUkwKZ,badbullsnft,https://badbulls.site
197,CavernCores,125.0,DAI,False,,,,,caverncores,CavernCores,https://caverncores.com
198,The Lost Bitcoins,10963.0,ETH,False,,,,,T6ZeUpxjTU,thelostbitcoins,https://www.thelostbitcoins.com/
199,CroodApesArmy,1499.0,,False,,,,,DmZSshnct4,CroodApesArmy,https://croodapesarmy.com/
200,Cool Astronauts,3333.0,ETH,False,,,,,FAA65MbNpg,CoolAstronauts,https://coolastronauts.art/
201,Martian Colony,11111.0,ETH,True,0.12,2022-06-01 09:00:00,0.12,2022-06-01 09:00:00,4bfvEMKSDE,martian_colony,https://martiancolony.io/
202,Pit Puppies,5000.0,MATIC,True,10.0,2022-06-01 09:00:00,10.0,2022-06-01 09:00:00,GAJPfv5Vpu,vianijoe,https://www.pitpuppies.app
203,Apple Friends,9999.0,ETH,True,0.03,,0.03,,Cooming Soon,applefriends6,http://www.applefriends.xyz/
204,Cool Astronauts,3333.0,ETH,True,0.07,,0.07,,FAA65MbNpg,CoolAstronauts,https://coolastronauts.art/
205,Silly Pineapple Club,10000.0,ETH,True,0.06,2022-06-01 17:00:00,0.06,2022-06-01 17:00:00,nUWhtExCkw,SillyPineClub?t=188UtJhUVPjT-5iuh75U8w&s=09,https://sillypineapplenft.com/#
206,Arcadm,25.0,ETH,False,,,,,976DrsZtk7,Arcadmverse,https://www.arcadm.io/
207,Country Ape Squad,10000.0,ETH,False,,,,,2VwgXzX8,CountryApeSquad,https://countryapesquad.com/
208,Fancy Fox Association,9189.0,SOL,False,,,,,eAgqaA9Rrn,fancyfoxassoc,https://www.fancyfoxassociation.org/
209,Fish Sticks,5555.0,ETH,True,0.06,2022-06-02 00:00:00,0.06,2022-06-02 00:00:00,P4DscBhgZp,fish_sticksnft,https://www.fishsticks.org/
210,Planet of Cyborgs,6622.0,ETH,True,0.06,2022-06-03 13:00:00,0.06,2022-06-03 13:00:00,poc-nft,PoC_NFT,https://www.planetofcyborgs.com/
211,Ghonies,10000.0,ETH,True,0.06,2022-06-03 00:00:00,0.06,2022-06-03 00:00:00,rjsz6sKz63,GhoniesCrypto,https://ghonies.com/
212,MyWorld,10000.0,MATIC,True,,2022-06-04 00:00:00,,2022-06-04 00:00:00,7PaBK6BbAj,myworld_nft,https://www.my-world-nft.com
213,Sewer Squad,9420.0,ETH,True,0.069,2022-06-05 15:00:00,0.069,2022-06-05 15:00:00,wn9YewYDRq,sewersquadnft,https://sewersquadnft.com
214,CrypTickz,6969.0,ETH,False,,,,,VpTqJ9a9h7,CrypTickzNFT,https://www.cryptickz.io
215,Hailary Crypto Dollies Series 2,3000.0,,False,,,,,CeYnqPgjnq,HailaryNft,https://hailary.com/nft/
216,Galactic Apeventures,6666.0,ETH,False,,,,,HrAeKG2YXM,apeventuresnft,https://www.galacticapeventures.io/
217,F-0x - Enter The Yama,10000.0,,False,,,,,FV98MU8ekT,EnterTheYama,https://f-0x.com
218,Ġalavant by Gorilla Mobile,8888.0,ETH,True,,2022-06-17 05:00:00,,2022-06-17 05:00:00,hbkRgEczBw,GorillaGoMobile,https://gorilla.global/metaverse/glvt
219,DrinkingTrees NFT,5000.0,ETH,False,,,,,8ASzg4gN4m,drinkingtrees,https://drinkingtrees.io
